2026-03-01 11:17:41 | INFO | value_context_rag.utils.config | Loading config from configs/deberta_sentence.yaml
2026-03-01 12:19:52 | INFO | value_context_rag.models.training | Forced model parameters to fp32
2026-03-01 12:19:52 | INFO | value_context_rag.models.training | Context budgets: max_length=1024 doc_budget=n/a kb_budget=200
2026-03-01 12:19:52 | INFO | value_context_rag.models.training | Building training contexts (sentence)
2026-03-01 12:22:20 | INFO | value_context_rag.models.training | Building validation contexts (sentence)
2026-03-01 12:23:10 | INFO | value_context_rag.models.training | Training config: batch=8 lr=1e-05 wd=0.15 max_len=1024 accum=2 save_ckpt=True
2026-03-01 12:23:10 | INFO | value_context_rag.models.training | Starting epoch 1/20
2026-03-01 12:30:49 | INFO | value_context_rag.models.training | Epoch 1/20 - train loss 0.0669
2026-03-01 12:30:49 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-03-01 12:31:27 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.1168 micro_f1=0.2592
2026-03-01 12:31:27 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_sentence_rag_seed1701_best.pt
Writing model shards:   0%|          | 0/1 [00:00<?, ?it/s]Writing model shards: 100%|██████████| 1/1 [00:00<00:00,  1.81it/s]Writing model shards: 100%|██████████| 1/1 [00:00<00:00,  1.81it/s]
2026-03-01 12:31:28 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_sentence_rag_seed1701_best
2026-03-01 12:31:29 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_sentence_rag_seed1701_best_last.pt
2026-03-01 12:31:29 | INFO | value_context_rag.models.training | Starting epoch 2/20
2026-03-01 12:37:41 | INFO | value_context_rag.models.training | Epoch 2/20 - train loss 0.0549
2026-03-01 12:37:41 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-03-01 12:38:18 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.1730 micro_f1=0.3280
2026-03-01 12:38:19 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_sentence_rag_seed1701_best.pt
Writing model shards:   0%|          | 0/1 [00:00<?, ?it/s]Writing model shards: 100%|██████████| 1/1 [00:00<00:00,  1.31it/s]Writing model shards: 100%|██████████| 1/1 [00:00<00:00,  1.31it/s]
2026-03-01 12:38:20 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_sentence_rag_seed1701_best
2026-03-01 12:38:22 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_sentence_rag_seed1701_best_last.pt
2026-03-01 12:38:22 | INFO | value_context_rag.models.training | Starting epoch 3/20
Terminated
